Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score,Segment
16967,190,1,319.02,2,2,2,222,6,Regular
16968,5,2,439.43,5,3,2,532,10,Loyal/Valuable
16969,40,3,635.41,4,3,3,433,10,Loyal/Valuable
16970,627,1,71.4,1,2,1,121,4,At Risk / Lost
16971,39,1,207.21,4,2,1,421,7,Regular
16972,383,2,786.25,2,3,3,233,8,Regular
16973,387,1,127.0,2,2,1,221,5,At Risk / Lost
16974,523,2,365.5,1,3,2,132,6,Regular
16975,424,3,926.12,1,3,3,133,7,Regular
16976,268,1,251.52,2,2,1,221,5,At Risk / Lost
16977,396,4,496.0,2,4,2,242,8,Regular
16978,78,3,569.38,3,3,2,332,8,Regular
16979,4,9,2859.74,5,5,4,554,14,Best Customers
16980,256,3,1473.33,2,3,4,234,9,Loyal/Valuable
16982,61,1,384.06,3,2,2,322,7,Regular
16983,13,11,3659.37,5,5,5,555,15,Best Customers
16984,89,9,10505.3,3,5,5,355,13,Best Customers
16985,18,22,9769.06,5,5,5,555,15,Best Customers
16986,30,11,4727.2,4,5,5,455,14,Best Customers
16987,4,11,2421.2,5,5,4,554,14,Best Customers
16988,6,2,382.67,5,3,2,532,10,Loyal/Valuable
16989,8,6,1133.25,5,4,3,543,12,Best Customers
16990,219,2,344.0,2,3,2,232,7,Regular
16991,422,1,1041.21,1,2,3,123,6,Regular
16992,11,13,5188.15,5,5,5,555,15,Best Customers
16993,464,2,1900.1,1,3,4,134,8,Regular
16996,31,9,2123.61,4,5,4,454,13,Best Customers
16997,289,3,702.0,2,3,3,233,8,Regular
16998,150,5,402.0,3,4,2,342,9,Loyal/Valuable
16999,24,2,484.82,4,3,2,432,9,Loyal/Valuable
17000,397,2,406.3,2,3,2,232,7,Regular
17001,1,19,6489.25,5,5,5,555,15,Best Customers
17002,86,7,2571.55,3,4,4,344,11,Loyal/Valuable
17003,403,4,830.16,2,4,3,243,9,Loyal/Valuable
17004,47,4,2425.16,4,4,4,444,12,Best Customers
17005,471,2,742.36,1,3,3,133,7,Regular
17006,5,8,1621.32,5,5,4,554,14,Best Customers
17007,51,7,1103.15,4,4,3,443,11,Loyal/Valuable
17008,430,1,81.36,1,2,1,121,4,At Risk / Lost
17009,552,1,242.06,1,2,1,121,4,At Risk / Lost
17010,19,1,195.36,5,2,1,521,8,Regular
17011,31,3,671.7,4,3,3,433,10,Loyal/Valuable
17012,726,1,384.16,1,2,2,122,5,At Risk / Lost
17014,9,3,586.33,5,3,2,532,10,Loyal/Valuable
17015,29,3,1842.56,4,3,4,434,11,Loyal/Valuable
17016,577,1,535.45,1,2,2,122,5,At Risk / Lost
17017,3,29,14110.61,5,5,5,555,15,Best Customers
17018,41,6,2287.7,4,4,4,444,12,Best Customers
17019,12,11,4012.2,5,5,5,555,15,Best Customers
17020,543,2,935.62,1,3,3,133,7,Regular
17021,443,6,1132.37,1,4,3,143,8,Regular
17022,32,2,260.0,4,3,1,431,8,Regular
17023,418,3,800.18,1,3,3,133,7,Regular
17024,46,3,95.85,4,3,1,431,8,Regular
17025,61,5,1510.64,3,4,4,344,11,Loyal/Valuable
17026,186,3,208.98,3,3,1,331,7,Regular
17027,79,8,1101.36,3,5,3,353,11,Loyal/Valuable
17028,582,3,1576.88,1,3,4,134,8,Regular
17029,111,7,2137.3,3,4,4,344,11,Loyal/Valuable
17030,64,1,146.87,3,2,1,321,6,Regular
17031,12,6,2773.85,5,4,4,544,13,Best Customers
17032,604,5,2916.97,1,4,5,145,10,Loyal/Valuable
17033,87,4,1332.79,3,4,4,344,11,Loyal/Valuable
17034,17,5,1268.92,5,4,4,544,13,Best Customers
17035,246,4,613.59,2,4,3,243,9,Loyal/Valuable
17036,384,1,159.95,2,2,1,221,5,At Risk / Lost
17037,88,1,1267.32,3,2,4,324,9,Loyal/Valuable
17038,31,2,743.17,4,3,3,433,10,Loyal/Valuable
17039,605,1,1915.09,1,2,4,124,7,Regular
17040,138,2,463.25,3,3,2,332,8,Regular
17041,27,6,1686.28,4,4,4,444,12,Best Customers
17042,3,5,1044.38,5,4,3,543,12,Best Customers
17043,33,8,2599.6,4,5,4,454,13,Best Customers
17044,26,12,11754.7,4,5,5,455,14,Best Customers
17045,114,4,690.88,3,4,3,343,10,Loyal/Valuable
17046,158,5,1906.07,3,4,4,344,11,Loyal/Valuable
17047,86,6,2289.23,3,4,4,344,11,Loyal/Valuable
17048,118,7,2031.73,3,4,4,344,11,Loyal/Valuable
17049,3,19,9601.73,5,5,5,555,15,Best Customers
17050,97,10,4391.66,3,5,5,355,13,Best Customers
17051,195,4,714.39,2,4,3,243,9,Loyal/Valuable
17052,29,1,413.75,4,2,2,422,8,Regular
17053,131,1,498.48,3,2,2,322,7,Regular
17054,29,5,1316.38,4,4,4,444,12,Best Customers
17055,446,1,239.55,1,2,1,121,4,At Risk / Lost
17056,739,1,128.6,1,2,1,121,4,At Risk / Lost
17057,597,1,294.74,1,2,2,122,5,At Risk / Lost
17058,82,3,1179.89,3,3,3,333,9,Loyal/Valuable
17059,30,9,5602.53,4,5,5,455,14,Best Customers
17060,267,1,234.24,2,2,1,221,5,At Risk / Lost
17061,74,11,5216.28,3,5,5,355,13,Best Customers
17062,314,6,1208.22,2,4,4,244,10,Loyal/Valuable
17063,22,13,3638.53,4,5,5,455,14,Best Customers
17064,59,3,859.35,4,3,3,433,10,Loyal/Valuable
17065,638,2,194.7,1,3,1,131,5,At Risk / Lost
17066,727,1,228.34,1,2,1,121,4,At Risk / Lost
17067,725,3,454.54,1,3,2,132,6,Regular
17068,13,47,9161.08,5,5,5,555,15,Best Customers
17069,29,14,5743.43,4,5,5,455,14,Best Customers
17070,115,2,445.32,3,3,2,332,8,Regular
17071,29,13,3801.2,4,5,5,455,14,Best Customers
17072,626,1,282.05,1,2,2,122,5,At Risk / Lost
17073,18,4,1446.09,5,4,4,544,13,Best Customers
17074,563,1,203.05,1,2,1,121,4,At Risk / Lost
17075,18,10,2221.78,5,5,4,554,14,Best Customers
17076,37,6,1217.75,4,4,4,444,12,Best Customers
17077,579,1,306.0,1,2,2,122,5,At Risk / Lost
17078,37,2,378.2,4,3,2,432,9,Loyal/Valuable
17079,79,1,118.8,3,2,1,321,6,Regular
17080,23,7,937.58,4,4,3,443,11,Loyal/Valuable
17081,26,6,909.54,4,4,3,443,11,Loyal/Valuable
17082,34,6,4482.03,4,4,5,445,13,Best Customers
17083,110,9,4049.79,3,5,5,355,13,Best Customers
17084,36,3,5202.97,4,3,5,435,12,Best Customers
17085,124,28,7834.56,3,5,5,355,13,Best Customers
17086,8,6,2035.08,5,4,4,544,13,Best Customers
17087,738,1,221.53,1,2,1,121,4,At Risk / Lost
17088,29,4,1966.01,4,4,4,444,12,Best Customers
17089,387,1,128.45,2,2,1,221,5,At Risk / Lost
17090,5,13,3149.48,5,5,5,555,15,Best Customers
17091,3,19,7755.25,5,5,5,555,15,Best Customers
17092,51,11,5561.06,4,5,5,455,14,Best Customers
17093,593,1,235.88,1,2,1,121,4,At Risk / Lost
17094,323,2,402.2,2,3,2,232,7,Regular
17095,23,7,2436.65,4,4,4,444,12,Best Customers
17096,16,11,3709.33,5,5,5,555,15,Best Customers
17097,3,9,1280.55,5,5,4,554,14,Best Customers
17098,382,3,591.07,2,3,2,232,7,Regular
17099,534,1,582.17,1,2,2,122,5,At Risk / Lost
17100,19,2,971.74,5,3,3,533,11,Loyal/Valuable
17101,11,7,2507.05,5,4,4,544,13,Best Customers
17102,262,1,25.5,2,2,1,221,5,At Risk / Lost
17103,723,1,424.3,1,2,2,122,5,At Risk / Lost
17104,424,1,474.03,1,2,2,122,5,At Risk / Lost
17105,160,2,665.78,3,3,3,333,9,Loyal/Valuable
17106,390,1,491.23,2,2,2,222,6,Regular
17107,34,10,16041.52,4,5,5,455,14,Best Customers
17108,664,1,174.95,1,2,1,121,4,At Risk / Lost
17109,30,8,1295.46,4,5,4,454,13,Best Customers
17110,166,3,510.7,3,3,2,332,8,Regular
17111,48,2,476.58,4,3,2,432,9,Loyal/Valuable
17112,503,1,205.17,1,2,1,121,4,At Risk / Lost
17113,575,6,2282.69,1,4,4,144,9,Loyal/Valuable
17114,6,8,791.67,5,5,3,553,13,Best Customers
17115,9,7,2761.49,5,4,4,544,13,Best Customers
17116,649,1,389.78,1,2,2,122,5,At Risk / Lost
17117,289,1,116.2,2,2,1,221,5,At Risk / Lost
17118,318,1,157.02,2,2,1,221,5,At Risk / Lost
17119,4,2,591.91,5,3,2,532,10,Loyal/Valuable
17120,234,1,307.46,2,2,2,222,6,Regular
17121,403,1,314.74,2,2,2,222,6,Regular
17122,120,4,570.5,3,4,2,342,9,Loyal/Valuable
17123,162,3,977.17,3,3,3,333,9,Loyal/Valuable
17124,186,1,298.89,3,2,2,322,7,Regular
17125,51,1,259.35,4,2,1,421,7,Regular
17126,153,9,2070.44,3,5,4,354,12,Best Customers
17127,429,5,1155.03,1,4,3,143,8,Regular
17128,335,1,157.09,2,2,1,221,5,At Risk / Lost
17129,521,1,31.85,1,2,1,121,4,At Risk / Lost
17131,6,5,2443.22,5,4,4,544,13,Best Customers
17132,453,2,1205.0,1,3,4,134,8,Regular
17133,16,12,14622.33,5,5,5,555,15,Best Customers
17134,107,3,637.1,3,3,3,333,9,Loyal/Valuable
17135,17,8,1784.16,5,5,4,554,14,Best Customers
17136,663,1,231.68,1,2,1,121,4,At Risk / Lost
17137,417,6,1133.63,1,4,3,143,8,Regular
17138,276,7,4326.52,2,4,5,245,11,Loyal/Valuable
17139,16,25,19087.01,5,5,5,555,15,Best Customers
17140,248,1,465.32,2,2,2,222,6,Regular
17141,419,4,754.33,1,4,3,143,8,Regular
17142,240,4,1063.8,2,4,3,243,9,Loyal/Valuable
17143,418,2,864.26,1,3,3,133,7,Regular
17144,2,2,967.62,5,3,3,533,11,Loyal/Valuable
17145,513,4,3103.96,1,4,5,145,10,Loyal/Valuable
17146,106,13,5638.39,3,5,5,355,13,Best Customers
17147,23,9,3199.95,4,5,5,455,14,Best Customers
17148,52,1,124.88,4,2,1,421,7,Regular
17149,452,1,143.1,1,2,1,121,4,At Risk / Lost
17150,377,6,1335.75,2,4,4,244,10,Loyal/Valuable
17151,736,1,231.9,1,2,1,121,4,At Risk / Lost
17152,195,4,2016.5,2,4,4,244,10,Loyal/Valuable
17153,25,1,213.78,4,2,1,421,7,Regular
17154,76,1,329.34,3,2,2,322,7,Regular
17155,18,7,892.46,5,4,3,543,12,Best Customers
17156,492,1,591.87,1,2,2,122,5,At Risk / Lost
17157,8,19,5151.9,5,5,5,555,15,Best Customers
17158,33,5,1980.0,4,4,4,444,12,Best Customers
17159,22,5,2099.59,4,4,4,444,12,Best Customers
17160,32,17,10179.16,4,5,5,455,14,Best Customers
17161,445,1,856.01,1,2,3,123,6,Regular
17162,29,10,1715.46,4,5,4,454,13,Best Customers
17163,22,4,699.78,4,4,3,443,11,Loyal/Valuable
17164,33,7,2451.4,4,4,4,444,12,Best Customers
17165,285,6,1794.32,2,4,4,244,10,Loyal/Valuable
17166,39,2,206.34,4,3,1,431,8,Regular
17167,380,3,867.11,2,3,3,233,8,Regular
17168,499,1,400.2,1,2,2,122,5,At Risk / Lost
17169,58,3,1156.73,4,3,3,433,10,Loyal/Valuable
17170,375,2,178.68,2,3,1,231,6,Regular
17171,290,2,384.59,2,3,2,232,7,Regular
17172,79,3,956.57,3,3,3,333,9,Loyal/Valuable
17173,6,8,3766.6,5,5,5,555,15,Best Customers
17174,218,1,59.9,2,2,1,221,5,At Risk / Lost
17175,45,4,1383.74,4,4,4,444,12,Best Customers
17176,202,3,902.32,2,3,3,233,8,Regular
17177,506,1,119.5,1,2,1,121,4,At Risk / Lost
17178,732,1,396.81,1,2,2,122,5,At Risk / Lost
17179,179,6,1507.26,3,4,4,344,11,Loyal/Valuable
17180,57,11,2256.98,4,5,4,454,13,Best Customers
17181,58,3,419.42,4,3,2,432,9,Loyal/Valuable
17182,423,2,321.3,1,3,2,132,6,Regular
17183,8,6,3262.56,5,4,5,545,14,Best Customers
17184,570,2,198.41,1,3,1,131,5,At Risk / Lost
17185,592,3,229.46,1,3,1,131,5,At Risk / Lost
17186,47,2,144.0,4,3,1,431,8,Regular
17187,227,2,467.71,2,3,2,232,7,Regular
17188,12,13,4592.93,5,5,5,555,15,Best Customers
17189,107,5,957.63,3,4,3,343,10,Loyal/Valuable
17190,59,6,1499.14,4,4,4,444,12,Best Customers
17191,29,15,4786.2,4,5,5,455,14,Best Customers
17192,537,1,77.83,1,2,1,121,4,At Risk / Lost
17193,36,9,2242.24,4,5,4,454,13,Best Customers
17194,274,3,792.5,2,3,3,233,8,Regular
17195,656,1,562.98,1,2,2,122,5,At Risk / Lost
17196,428,1,352.9,1,2,2,122,5,At Risk / Lost
17197,30,1,1013.01,4,2,3,423,9,Loyal/Valuable
17198,24,3,1213.88,4,3,4,434,11,Loyal/Valuable
17199,583,1,145.12,1,2,1,121,4,At Risk / Lost
17200,388,4,356.71,2,4,2,242,8,Regular
17201,54,4,1242.04,4,4,4,444,12,Best Customers
17202,421,1,160.65,1,2,1,121,4,At Risk / Lost
17203,36,10,5575.88,4,5,5,455,14,Best Customers
17204,176,9,5233.49,3,5,5,355,13,Best Customers
17205,54,3,999.35,4,3,3,433,10,Loyal/Valuable
17206,54,1,204.24,4,2,1,421,7,Regular
17207,653,1,303.22,1,2,2,122,5,At Risk / Lost
17208,396,1,115.35,2,2,1,221,5,At Risk / Lost
17209,650,3,611.6,1,3,3,133,7,Regular
17210,393,1,253.37,2,2,1,221,5,At Risk / Lost
17211,27,13,3996.65,4,5,5,455,14,Best Customers
17212,254,3,794.41,2,3,3,233,8,Regular
17213,41,13,5102.4,4,5,5,455,14,Best Customers
17214,61,6,984.12,3,4,3,343,10,Loyal/Valuable
17215,465,1,186.15,1,2,1,121,4,At Risk / Lost
17216,555,1,65.05,1,2,1,121,4,At Risk / Lost
17217,235,2,218.0,2,3,1,231,6,Regular
17218,5,18,4192.68,5,5,5,555,15,Best Customers
17219,32,2,259.13,4,3,1,431,8,Regular
17220,25,21,4447.85,4,5,5,455,14,Best Customers
17221,8,5,978.52,5,4,3,543,12,Best Customers
17222,66,6,1565.11,3,4,4,344,11,Loyal/Valuable
17223,311,3,803.53,2,3,3,233,8,Regular
17224,502,1,60.91,1,2,1,121,4,At Risk / Lost
17225,582,1,131.15,1,2,1,121,4,At Risk / Lost
17226,309,3,900.12,2,3,3,233,8,Regular
17227,19,12,2022.03,5,5,4,554,14,Best Customers
17228,16,13,3177.24,5,5,5,555,15,Best Customers
17229,97,2,318.76,3,3,2,332,8,Regular
17230,265,18,9908.0,2,5,5,255,12,Best Customers
17231,13,25,7177.09,5,5,5,555,15,Best Customers
17232,3,2,421.52,5,3,2,532,10,Loyal/Valuable
17233,36,3,560.86,4,3,2,432,9,Loyal/Valuable
17234,183,1,149.89,3,2,1,321,6,Regular
17235,26,8,1888.93,4,5,4,454,13,Best Customers
17236,13,12,1775.66,5,5,4,554,14,Best Customers
17237,12,4,1002.08,5,4,3,543,12,Best Customers
17238,3,32,7645.5,5,5,5,555,15,Best Customers
17239,313,4,1189.45,2,4,3,243,9,Loyal/Valuable
17240,597,1,130.6,1,2,1,121,4,At Risk / Lost
17241,386,12,2744.14,2,5,4,254,11,Loyal/Valuable
17242,109,5,2889.28,3,4,4,344,11,Loyal/Valuable
17243,2,69,20704.91,5,5,5,555,15,Best Customers
17244,54,5,1826.04,4,4,4,444,12,Best Customers
17245,205,2,371.63,2,3,2,232,7,Regular
17246,547,2,38.92,1,3,1,131,5,At Risk / Lost
17247,16,1,248.29,5,2,1,521,8,Regular
17248,121,2,546.16,3,3,2,332,8,Regular
17249,429,1,68.03,1,2,1,121,4,At Risk / Lost
17250,4,2,364.57,5,3,2,532,10,Loyal/Valuable
17251,363,3,812.43,2,3,3,233,8,Regular
17252,117,2,353.86,3,3,2,332,8,Regular
17253,19,1,162.31,5,2,1,521,8,Regular
17254,5,3,470.73,5,3,2,532,10,Loyal/Valuable
17255,41,4,799.13,4,4,3,443,11,Loyal/Valuable
17256,108,5,498.93,3,4,2,342,9,Loyal/Valuable
17257,437,2,192.73,1,3,1,131,5,At Risk / Lost
17258,397,2,417.3,2,3,2,232,7,Regular
17259,149,6,1873.39,3,4,4,344,11,Loyal/Valuable
17260,412,1,81.0,1,2,1,121,4,At Risk / Lost
17261,510,1,230.44,1,2,1,121,4,At Risk / Lost
17262,53,10,2588.12,4,5,4,454,13,Best Customers
17263,209,1,63.44,2,2,1,221,5,At Risk / Lost
17264,425,1,279.59,1,2,1,121,4,At Risk / Lost
17265,139,2,562.9,3,3,2,332,8,Regular
17266,3,5,517.73,5,4,2,542,11,Loyal/Valuable
17267,128,2,317.62,3,3,2,332,8,Regular
17268,108,11,1733.89,3,5,4,354,12,Best Customers
17269,386,1,521.51,2,2,2,222,6,Regular
17270,470,2,582.45,1,3,2,132,6,Regular
17271,737,1,210.39,1,2,1,121,4,At Risk / Lost
17272,43,4,2148.63,4,4,4,444,12,Best Customers
17273,425,1,141.12,1,2,1,121,4,At Risk / Lost
17274,36,2,577.38,4,3,2,432,9,Loyal/Valuable
17275,384,1,94.57,2,2,1,221,5,At Risk / Lost
17276,403,1,406.69,2,2,2,222,6,Regular
17277,228,2,1065.35,2,3,3,233,8,Regular
17278,242,2,231.29,2,3,1,231,6,Regular
17279,58,1,162.88,4,2,1,421,7,Regular
17280,439,1,118.86,1,2,1,121,4,At Risk / Lost
17281,375,6,797.85,2,4,3,243,9,Loyal/Valuable
17282,131,5,2306.76,3,4,4,344,11,Loyal/Valuable
17283,379,1,188.46,2,2,1,221,5,At Risk / Lost
17284,61,7,2563.7,3,4,4,344,11,Loyal/Valuable
17285,629,2,428.34,1,3,2,132,6,Regular
17286,22,3,395.48,4,3,2,432,9,Loyal/Valuable
17287,27,21,3784.81,4,5,5,455,14,Best Customers
17288,10,11,2446.13,5,5,4,554,14,Best Customers
17289,32,9,2059.44,4,5,4,454,13,Best Customers
17290,4,8,1501.44,5,5,4,554,14,Best Customers
17291,309,1,550.8,2,2,2,222,6,Regular
17292,473,2,271.75,1,3,1,131,5,At Risk / Lost
17293,9,16,3693.28,5,5,5,555,15,Best Customers
17294,670,2,467.79,1,3,2,132,6,Regular
17295,29,3,556.95,4,3,2,432,9,Loyal/Valuable
17296,731,1,321.18,1,2,2,122,5,At Risk / Lost
17297,18,1,131.78,5,2,1,521,8,Regular
17298,102,5,957.56,3,4,3,343,10,Loyal/Valuable
17299,12,6,1016.08,5,4,3,543,12,Best Customers
17300,391,2,393.64,2,3,2,232,7,Regular
17301,22,2,330.43,4,3,2,432,9,Loyal/Valuable
17302,15,5,1135.63,5,4,3,543,12,Best Customers
17303,362,1,233.09,2,2,1,221,5,At Risk / Lost
17304,535,1,111.5,1,2,1,121,4,At Risk / Lost
17305,649,1,2135.46,1,2,4,124,7,Regular
17306,11,21,9782.35,5,5,5,555,15,Best Customers
17307,396,11,3999.89,2,5,5,255,12,Best Customers
17308,394,2,4511.76,2,3,5,235,10,Loyal/Valuable
17309,96,3,330.59,3,3,2,332,8,Regular
17310,388,2,1025.1,2,3,3,233,8,Regular
17311,79,6,3447.91,3,4,5,345,12,Best Customers
17312,139,3,644.3,3,3,3,333,9,Loyal/Valuable
17313,32,1,2328.84,4,2,4,424,10,Loyal/Valuable
17314,25,17,4888.48,4,5,5,455,14,Best Customers
17315,2,41,9569.75,5,5,5,555,15,Best Customers
17316,421,1,124.45,1,2,1,121,4,At Risk / Lost
17317,47,3,2600.34,4,3,4,434,11,Loyal/Valuable
17318,726,1,164.28,1,2,1,121,4,At Risk / Lost
17319,670,1,29.1,1,2,1,121,4,At Risk / Lost
17320,101,6,2895.77,3,4,4,344,11,Loyal/Valuable
17321,9,6,1619.38,5,4,4,544,13,Best Customers
17322,377,5,922.59,2,4,3,243,9,Loyal/Valuable
17323,16,12,1565.59,5,5,4,554,14,Best Customers
17324,18,12,2259.92,5,5,4,554,14,Best Customers
17325,281,3,524.82,2,3,2,232,7,Regular
17326,409,2,305.0,2,3,2,232,7,Regular
17327,410,2,152.35,2,3,1,231,6,Regular
17328,674,1,104.7,1,2,1,121,4,At Risk / Lost
17329,15,5,1004.43,5,4,3,543,12,Best Customers
17330,23,3,373.85,4,3,2,432,9,Loyal/Valuable
17331,124,1,175.2,3,2,1,321,6,Regular
17332,529,5,822.32,1,4,3,143,8,Regular
17333,86,1,494.25,3,2,2,322,7,Regular
17334,303,3,635.15,2,3,3,233,8,Regular
17335,384,2,508.0,2,3,2,232,7,Regular
17336,473,1,81.12,1,2,1,121,4,At Risk / Lost
17337,152,4,2027.87,3,4,4,344,11,Loyal/Valuable
17338,18,17,12142.57,5,5,5,555,15,Best Customers
17339,95,3,362.36,3,3,2,332,8,Regular
17340,30,18,22339.92,4,5,5,455,14,Best Customers
17341,157,5,1889.83,3,4,4,344,11,Loyal/Valuable
17342,380,4,1122.59,2,4,3,243,9,Loyal/Valuable
17343,356,6,1175.19,2,4,3,243,9,Loyal/Valuable
17344,47,2,468.11,4,3,2,432,9,Loyal/Valuable
17345,16,10,1587.73,5,5,4,554,14,Best Customers
17346,4,26,5249.15,5,5,5,555,15,Best Customers
17347,87,1,228.96,3,2,1,321,6,Regular
17348,15,9,2459.46,5,5,4,554,14,Best Customers
17349,180,5,852.25,3,4,3,343,10,Loyal/Valuable
17350,9,7,1889.09,5,4,4,544,13,Best Customers
17351,37,12,1988.23,4,5,4,454,13,Best Customers
17352,697,1,36.25,1,2,1,121,4,At Risk / Lost
17353,130,4,3242.0,3,4,5,345,12,Best Customers
17354,51,4,3143.46,4,4,5,445,13,Best Customers
17355,387,1,285.11,2,2,2,222,6,Regular
17356,312,5,946.47,2,4,3,243,9,Loyal/Valuable
17357,25,2,388.14,4,3,2,432,9,Loyal/Valuable
17358,304,5,849.1,2,4,3,243,9,Loyal/Valuable
17359,12,2,284.46,5,3,2,532,10,Loyal/Valuable
17360,18,6,1201.43,5,4,3,543,12,Best Customers
17361,50,5,880.64,4,4,3,443,11,Loyal/Valuable
17362,240,7,971.14,2,4,3,243,9,Loyal/Valuable
17363,396,3,940.86,2,3,3,233,8,Regular
17364,1,27,11692.0,5,5,5,555,15,Best Customers
17365,13,15,8141.23,5,5,5,555,15,Best Customers
17366,433,2,1096.24,1,3,3,133,7,Regular
17367,239,1,168.4,2,2,1,221,5,At Risk / Lost
17368,24,14,2826.14,4,5,4,454,13,Best Customers
17369,456,1,979.2,1,2,3,123,6,Regular
17370,73,4,446.18,3,4,2,342,9,Loyal/Valuable
17371,18,6,662.55,5,4,3,543,12,Best Customers
17372,41,28,4327.71,4,5,5,455,14,Best Customers
17373,41,7,1167.5,4,4,3,443,11,Loyal/Valuable
17374,219,3,727.11,2,3,3,233,8,Regular
17375,200,4,660.55,2,4,3,243,9,Loyal/Valuable
17376,71,4,453.64,3,4,2,342,9,Loyal/Valuable
17377,24,78,18302.46,4,5,5,455,14,Best Customers
17378,375,1,10.95,2,2,1,221,5,At Risk / Lost
17379,12,1,404.66,5,2,2,522,9,Loyal/Valuable
17380,435,3,645.0,1,3,3,133,7,Regular
17381,9,38,40002.37,5,5,5,555,15,Best Customers
17382,66,8,887.28,3,5,3,353,11,Loyal/Valuable
17383,5,2,309.99,5,3,2,532,10,Loyal/Valuable
17384,20,3,507.55,5,3,2,532,10,Loyal/Valuable
17385,15,1,261.11,5,2,1,521,8,Regular
17386,8,7,2812.77,5,4,4,544,13,Best Customers
17387,20,2,784.11,5,3,3,533,11,Loyal/Valuable
17388,78,11,2634.72,3,5,4,354,12,Best Customers
17389,1,61,57224.68,5,5,5,555,15,Best Customers
17390,421,1,149.3,1,2,1,121,4,At Risk / Lost
17391,164,2,508.8,3,3,2,332,8,Regular
17392,307,3,574.66,2,3,2,232,7,Regular
17393,411,2,381.15,1,3,2,132,6,Regular
17394,220,1,203.87,2,2,1,221,5,At Risk / Lost
17395,509,1,97.5,1,2,1,121,4,At Risk / Lost
17396,40,13,8789.1,4,5,5,455,14,Best Customers
17397,23,3,1216.23,4,3,4,434,11,Loyal/Valuable
17398,115,3,653.38,3,3,3,333,9,Loyal/Valuable
17400,127,8,4660.1,3,5,5,355,13,Best Customers
17401,542,1,114.85,1,2,1,121,4,At Risk / Lost
17402,5,22,5061.18,5,5,5,555,15,Best Customers
17403,37,2,370.62,4,3,2,432,9,Loyal/Valuable
17404,5,21,47638.12,5,5,5,555,15,Best Customers
17405,2,3,1014.46,5,3,3,533,11,Loyal/Valuable
17406,334,12,4276.3,2,5,5,255,12,Best Customers
17407,412,1,552.9,1,2,2,122,5,At Risk / Lost
17408,164,3,316.09,3,3,2,332,8,Regular
17409,185,10,7793.51,3,5,5,355,13,Best Customers
17410,17,5,1180.82,5,4,3,543,12,Best Customers
17411,13,5,1425.38,5,4,4,544,13,Best Customers
17412,3,16,3827.52,5,5,5,555,15,Best Customers
17413,405,2,560.14,2,3,2,232,7,Regular
17414,44,6,2249.52,4,4,4,444,12,Best Customers
17415,80,1,287.89,3,2,2,322,7,Regular
17416,30,22,16887.85,4,5,5,455,14,Best Customers
17417,549,1,164.18,1,2,1,121,4,At Risk / Lost
17418,43,3,670.06,4,3,3,433,10,Loyal/Valuable
17419,12,18,6383.62,5,5,5,555,15,Best Customers
17420,51,6,1012.63,4,4,3,443,11,Loyal/Valuable
17421,387,3,1059.41,2,3,3,233,8,Regular
17422,17,11,3594.76,5,5,5,555,15,Best Customers
17423,47,3,1118.95,4,3,3,433,10,Loyal/Valuable
17425,20,2,759.17,5,3,3,533,11,Loyal/Valuable
17426,9,13,7622.57,5,5,5,555,15,Best Customers
17427,72,1,100.8,3,2,1,321,6,Regular
17428,1,44,31491.26,5,5,5,555,15,Best Customers
17429,129,5,1357.46,3,4,4,344,11,Loyal/Valuable
17430,33,4,735.17,4,4,3,443,11,Loyal/Valuable
17431,314,1,403.3,2,2,2,222,6,Regular
17432,19,9,1702.54,5,5,4,554,14,Best Customers
17433,89,2,569.96,3,3,2,332,8,Regular
17434,3,7,2373.82,5,4,4,544,13,Best Customers
17435,412,1,297.45,1,2,2,122,5,At Risk / Lost
17436,2,5,534.06,5,4,2,542,11,Loyal/Valuable
17437,530,1,353.22,1,2,2,122,5,At Risk / Lost
17438,254,5,1422.77,2,4,4,244,10,Loyal/Valuable
17439,656,1,325.74,1,2,2,122,5,At Risk / Lost
17440,157,4,323.58,3,4,2,342,9,Loyal/Valuable
17441,733,1,293.35,1,2,2,122,5,At Risk / Lost
17442,37,15,4588.4,4,5,5,455,14,Best Customers
17443,220,1,534.24,2,2,2,222,6,Regular
17444,152,2,2389.1,3,3,4,334,10,Loyal/Valuable
17446,177,2,120.9,3,3,1,331,7,Regular
17447,41,2,541.53,4,3,2,432,9,Loyal/Valuable
17448,530,41,14466.02,1,5,5,155,11,Loyal/Valuable
17449,3,13,4934.5,5,5,5,555,15,Best Customers
17450,9,51,246973.09,5,5,5,555,15,Best Customers
17451,2,7,1721.4,5,4,4,544,13,Best Customers
17453,18,2,486.72,5,3,2,532,10,Loyal/Valuable
17454,193,10,1547.94,2,5,4,254,11,Loyal/Valuable
17455,204,1,131.7,2,2,1,221,5,At Risk / Lost
17456,366,2,1225.42,2,3,4,234,9,Loyal/Valuable
17457,127,14,5984.81,3,5,5,355,13,Best Customers
17458,16,2,529.58,5,3,2,532,10,Loyal/Valuable
17459,44,2,657.3,4,3,3,433,10,Loyal/Valuable
17460,95,16,2228.27,3,5,4,354,12,Best Customers
17461,23,3,757.46,4,3,3,433,10,Loyal/Valuable
17462,61,2,675.69,3,3,3,333,9,Loyal/Valuable
17463,17,7,2541.26,5,4,4,544,13,Best Customers
